keyword,volume,cpc,competition,keyword_difficulty,intent,source,competitor
dirty rotten scoundrels,33100,0.28999999165534973,0.0,27,informational,competitor,taste.io
dirty rotten scoundrels movie,33100,0.28999999165534973,0.0,26,informational,competitor,taste.io
disney robin hood movies,33100,0.17000000178813934,0.019999999552965164,17,informational,competitor,taste.io
divergent allegiant movie,33100,0.07999999821186066,0.0,22,informational,competitor,taste.io
eragon 2006 movie,33100,20.18000030517578,0.0,24,informational,competitor,taste.io
eragon film,33100,20.18000030517578,0.0,17,informational,competitor,taste.io
eragon movie 2006,33100,20.18000030517578,0.0,16,informational,competitor,taste.io
eragon movies,33100,20.18000030517578,0.0,39,informational,competitor,taste.io
eragon the movie,33100,20.18000030517578,0.0,21,informational,competitor,taste.io
evolution movie,33100,0.27000001072883606,0.0,15,informational,competitor,taste.io
evolution the movie,33100,0.27000001072883606,0.0,17,informational,competitor,taste.io
fat albert 2004,33100,1.0299999713897705,0.0,13,informational,competitor,taste.io
fat albert movie,33100,1.0299999713897705,0.0,11,informational,competitor,taste.io
fat albert the movie,33100,1.0299999713897705,0.0,11,informational,competitor,taste.io
film 9 song,33100,0.5600000023841858,0.0,12,informational,competitor,taste.io
film dirty rotten scoundrels,33100,0.28999999165534973,0.0,23,informational,competitor,taste.io
film eragon,33100,20.18000030517578,0.0,22,informational,competitor,taste.io
film evolution,33100,0.27000001072883606,0.0,31,informational,competitor,taste.io
film journey 2 the mysterious island,33100,0.23000000417232513,0.0,15,informational,competitor,taste.io
film tender mercies,33100,0.30000001192092896,0.0,19,informational,competitor,taste.io
film what's love got to do with it,33100,3.819999933242798,0.009999999776482582,37,informational,competitor,taste.io
finding nemo animated movie,33100,1.8199999332427979,0.0,39,informational,competitor,taste.io
flamin hot,33100,0.550000011920929,0.12999999523162842,34,informational,competitor,taste.io
flapjack shows,33100,5.309999942779541,0.009999999776482582,20,informational,competitor,taste.io
geek charming,33100,0.0,0.0,10,informational,competitor,taste.io
